autor,texto,likes,fecha,texto_limpio,ubicacion,tokens,sentimiento,probabilidad
@Mike_Mike7070,Por supuesto que todo cambio en el salvador con bukele. La pregunta es que va a pasar con el salvador cuando bukele salga de la presidencia??,0,2026-02-02T13:17:55Z,supuesto cambio salvador bukele pregunta pasar salvador bukele salga presidencia,sin info,"supuesto,cambio,salvador,bukele,pregunta,pasar,salvador,bukele,salga,presidencia",neutro,0.682707250118256
@lizmunoz3660,No hay precio para la tranquilidad y paz de los habitantes. Trabjaran y pagaran la deuda que haya...,0,2026-02-02T13:17:49Z,precio tranquilidad paz habitantes trabjaran pagaran deuda,sin info,"precio,tranquilidad,paz,habitantes,trabjaran,pagaran,deuda",neutro,0.473899781703949
@tchimouossagyefo2593,Eso significa que por ejemplo si uno tiene tatuajes visibles esta en peligro por alla?,0,2026-02-02T13:17:41Z,significa ejemplo tatuajes visibles peligro alla,sin info,"significa,ejemplo,tatuajes,visibles,peligro,alla",neutro,0.705013930797577
@GERARDOFRGA,"La trayectoria de Bukele es todo un lujo. Lo sigo dsd q era intendente, lo q logró es ESPECTACULAR...Solo NO me gusta q haya traido presos de EE.UU. y q NO tengan en cuenta los pocos casos de confinados sin motivo REAL alguno...TIENE Q CORREGIRLO....pq esa PAZ q se vive y es INCREÍBLE de bueno, si te toca a vos tener un confinado sin MOTIVO...de q sirve todo lo demás...corrigiendo/mejorando en estos casos, EL SALVADOR Y SU SALVADOR SERÁ UN GRAN EJEMPLO A IMITAR PARA TODO EL MUNDO.GRACIAS Juan.-",0,2026-02-02T13:17:27Z,trayectoria bukele lujo sigo dsd intendente logró espectacular solo gusta traido presos cuenta pocos casos confinados motivo real alguno corregirlo paz vive increíble bueno toca vos tener confinado motivo sirve demás corrigiendo mejorando casos salvador salvador gran ejemplo imitar mundo gracias juan,sin info,"trayectoria,bukele,lujo,sigo,dsd,intendente,logró,espectacular,solo,gusta,traido,presos,cuenta,pocos,casos,confinados,motivo,real,alguno,corregirlo,paz,vive,increíble,bueno,toca,vos,tener,confinado,motivo,sirve,demás,corrigiendo,mejorando,casos,salvador,salvador,gran,ejemplo,imitar,mundo,gracias,juan",positivo,0.903176069259644
@GMarinaLopez-wp6rd,"Juan, me gusta mucho el enfoque que le dió a este video de mi país. La pregunta que Ud hizo a Brenda, es clave, ella no pudo responderle porque no es imparcial.  “No todo lo que brilla es oro”.",0,2026-02-02T13:16:51Z,juan gusta enfoque dió video país pregunta hizo brenda clave pudo responderle imparcial brilla oro,sin info,"juan,gusta,enfoque,dió,video,país,pregunta,hizo,brenda,clave,pudo,responderle,imparcial,brilla,oro",positivo,0.862005710601807
@andrespaz8661,"De la paz en la dicha suprema
Siempre noble soño El Salvador 
Fue obtenerla su eterno problema
Conservarla es su gloria mayor.",0,2026-02-02T13:13:54Z,paz dicha suprema siempre noble soño salvador obtenerla eterno problema conservarla gloria mayor,El Salvador,"paz,dicha,suprema,siempre,noble,soño,salvador,obtenerla,eterno,problema,conservarla,gloria,mayor",positivo,0.817264437675476
@TheThebigichi,"Muy bueno, felicidades hermanos, un estado presente, popular, para el pueblo.",0,2026-02-02T13:12:36Z,bueno felicidades hermanos presente popular pueblo,sin info,"bueno,felicidades,hermanos,presente,popular,pueblo",positivo,0.954637825489044
@pablogranados7792,"Ojalá hubiera un Bukele en cada país con lacras de sociedad. Salí de Argentina huyendo de la locura de inseguridad, y eso que Argentina todavía estaba lejos de parecerse a San Salvador en el paaado. Derechos humanos solamente para los que cumplen obligaciones, para el resto, demasiado que reciben alimentos, optaría por algo más brusco. B@la y a la mierda.",0,2026-02-02T13:10:33Z,ojalá bukele cada país lacras sociedad salí argentina huyendo locura inseguridad argentina todavía lejos parecerse san salvador paaado derechos humanos solamente cumplen obligaciones resto demasiado reciben alimentos optaría brusco mierda,"Argentina, El Salvador","ojalá,bukele,cada,país,lacras,sociedad,salí,argentina,huyendo,locura,inseguridad,argentina,todavía,lejos,parecerse,san,salvador,paaado,derechos,humanos,solamente,cumplen,obligaciones,resto,demasiado,reciben,alimentos,optaría,brusco,mierda",negativo,0.933939039707184
@fatimagarcia3017,"Sigue aumentando el costo del cese de la violencia, cierto que estamos dispuestos a pagarla, sin embargo lo preocupante es que algunos ciudadanos no tienen criterio, no hacen críticas al gobierno cuando todo lo demás está crítico, la privatización del sistema de salud, la entrega del país a empresarios extranjeros, el abandono del agro, nula protección del medio ambiente, en fin, el costo sigue aumentando.",0,2026-02-02T13:08:54Z,sigue aumentando costo cese violencia cierto dispuestos pagarla embargo preocupante ciudadanos criterio hacen críticas gobierno demás crítico privatización sistema salud entrega país empresarios extranjeros abandono agro nula protección medio ambiente fin costo sigue aumentando,sin info,"sigue,aumentando,costo,cese,violencia,cierto,dispuestos,pagarla,embargo,preocupante,ciudadanos,criterio,hacen,críticas,gobierno,demás,crítico,privatización,sistema,salud,entrega,país,empresarios,extranjeros,abandono,agro,nula,protección,medio,ambiente,fin,costo,sigue,aumentando",negativo,0.987142562866211
@MitySoftDOM-t9s,"En su bandera puedes apreciar quien esta detras de todo!
Just observa 😵‍💫😵‍💫",0,2026-02-02T13:05:46Z,bandera puedes apreciar detras just observa,sin info,"bandera,puedes,apreciar,detras,just,observa",neutro,0.742660522460938
@MGabrielp94,"todo aquel que este en contra del cambio que hizo Bukele, es cómplice de las pandillas  de forma indirecta. fin",0,2026-02-02T12:57:55Z,aquel cambio hizo bukele cómplice pandillas forma indirecta fin,sin info,"aquel,cambio,hizo,bukele,cómplice,pandillas,forma,indirecta,fin",negativo,0.905042946338654
@trumpetmusic5672,"Todos los tiranos empiezan haciendo las cosas bien, y este tipo no es nada diferente.",0,2026-02-02T12:54:45Z,tiranos empiezan haciendo cosas bien tipo diferente,sin info,"tiranos,empiezan,haciendo,cosas,bien,tipo,diferente",negativo,0.756256401538849
@osnaiderbarboza4597,"En Colombia, debemos de replicar el castigo a los delincuentes que tiene El Salvador, un alto porcentaje de los que están encarcelados en estos momentos, son reincidentes tanto las anotaciones judiciales, como el haber estado encarcelado, pero con una mega carcel, con un trato que solo merece un antisocial, la historia en Colombia cambiaría y mas aún, si los servidores publicos también cayeran ahí por igual, la corrupción es el cancer de todo país, que bien por El Salvador¡¡¡¡ Que bien por ese cambio.",0,2026-02-02T12:51:02Z,colombia debemos replicar castigo delincuentes salvador alto porcentaje encarcelados momentos reincidentes anotaciones judiciales haber encarcelado mega carcel trato solo merece antisocial historia colombia cambiaría mas aún servidores publicos cayeran ahí igual corrupción cancer país bien salvador bien cambio,"Colombia, El Salvador","colombia,debemos,replicar,castigo,delincuentes,salvador,alto,porcentaje,encarcelados,momentos,reincidentes,anotaciones,judiciales,haber,encarcelado,mega,carcel,trato,solo,merece,antisocial,historia,colombia,cambiaría,mas,aún,servidores,publicos,cayeran,ahí,igual,corrupción,cancer,país,bien,salvador,bien,cambio",negativo,0.831687331199646
@armando2692,Que buen video mostrar la realidad en la calle y no con los medios amañados,0,2026-02-02T12:50:35Z,buen video mostrar realidad calle medios amañados,sin info,"buen,video,mostrar,realidad,calle,medios,amañados",positivo,0.807877242565155
@bismarck931,"Si mis hijos pueden salir solos al parque y al colegio sin temor a que mueran o a que les hagan daño, vale la pena el precio...",1,2026-02-02T12:49:13Z,hijos pueden salir solos parque colegio temor mueran hagan daño vale pena precio,sin info,"hijos,pueden,salir,solos,parque,colegio,temor,mueran,hagan,daño,vale,pena,precio",positivo,0.515965521335602
@beatrizjeronimo7418,"¡Felicidades hermanos salvadoreños! Lindo su país, abrazo desde CDMX ❤",281,2026-02-02T12:44:04Z,felicidades hermanos salvadoreños lindo país abrazo cdmx,sin info,"felicidades,hermanos,salvadoreños,lindo,país,abrazo,cdmx",positivo,0.952726483345032
@dianabarragan2468,"No se, pero hay que entender muy bien de dónde viene social y políticamente el país. Juan nos das una idea. El gobierno de Bukele es un régimen y bajo que costo se está manteniendo esta paz? Entiendo el cambio y la necesidad de La Paz total, pero se están cometiendo crímenes en las cárceles, no todas las personas que están en la cárceles no son criminales. También hay que mirar la parte económica y la educación , como van? Muchos de los miembros de las maras eran pelaos que no tenían opciones, no sabían escribir , porque no tenían acceso a la educación, y el pueblo ignorante es vulnerable. No se, esta paz se me hace muy frágil.",0,2026-02-02T12:38:09Z,entender bien dónde viene social políticamente país juan das idea gobierno bukele régimen bajo costo manteniendo paz entiendo cambio necesidad paz total cometiendo crímenes cárceles todas personas cárceles criminales mirar parte económica educación van miembros maras pelaos opciones sabían escribir acceso educación pueblo ignorante vulnerable paz hace frágil,La Paz,"entender,bien,dónde,viene,social,políticamente,país,juan,das,idea,gobierno,bukele,régimen,bajo,costo,manteniendo,paz,entiendo,cambio,necesidad,paz,total,cometiendo,crímenes,cárceles,todas,personas,cárceles,criminales,mirar,parte,económica,educación,van,miembros,maras,pelaos,opciones,sabían,escribir,acceso,educación,pueblo,ignorante,vulnerable,paz,hace,frágil",negativo,0.876629889011383
@juancog1621,"La tranquilidad lo es todo y cuales derechos humanos, cuando las pandillas mataban no reclamaban los derechos humanos ahora que llegó una persona que si puso orden ahí si juzgan los derechos humanos de personas desalmadas, que bueno tener un presidente así en Colombia",1,2026-02-02T12:33:37Z,tranquilidad cuales derechos humanos pandillas mataban reclamaban derechos humanos ahora llegó persona puso orden ahí juzgan derechos humanos personas desalmadas bueno tener presidente así colombia,Colombia,"tranquilidad,cuales,derechos,humanos,pandillas,mataban,reclamaban,derechos,humanos,ahora,llegó,persona,puso,orden,ahí,juzgan,derechos,humanos,personas,desalmadas,bueno,tener,presidente,así,colombia",negativo,0.470927178859711
@anaalvarez2222,"Ver a los niños corriendo y jugando por la calle, los señores mayores disfrutando en los parques y la gente tranquila es maravilloso, que ciudad tan tan bonita. ❤❤. Respecto a la politica de Bukele, si creo que se esta saltando los derechos humanos, pero algo q esta haciendo bien es que la gente encarcelada que se porta bien salga a,trabajar, ojala puedan reinsertarse en la sociedad, y tambien puedan aprender a vivir en sociedad.",0,2026-02-02T12:31:53Z,ver niños corriendo jugando calle señores mayores disfrutando parques gente tranquila maravilloso ciudad tan tan bonita respecto politica bukele creo saltando derechos humanos haciendo bien gente encarcelada porta bien salga trabajar ojala puedan reinsertarse sociedad tambien puedan aprender vivir sociedad,sin info,"ver,niños,corriendo,jugando,calle,señores,mayores,disfrutando,parques,gente,tranquila,maravilloso,ciudad,tan,tan,bonita,respecto,politica,bukele,creo,saltando,derechos,humanos,haciendo,bien,gente,encarcelada,porta,bien,salga,trabajar,ojala,puedan,reinsertarse,sociedad,tambien,puedan,aprender,vivir,sociedad",positivo,0.923839449882507
@beatrizjeronimo7418,Todo Latinoamérica queremos un presidente como BUKELE ¡Viva El Salvador!❤,1,2026-02-02T12:30:13Z,latinoamérica queremos presidente bukele viva salvador,El Salvador,"latinoamérica,queremos,presidente,bukele,viva,salvador",positivo,0.793247759342194
@AlejitaM,"Yo creo q sin vida ni esperanza no hay nada y eso fue lo que Bukele le dio a los ciudadanos buenos del salvador 😊 todo lo demas viene con esfuerzo y las ganas de superarse, porque ahora q son libres pueden reconstruir su economia con tiempo 💪",1,2026-02-02T12:29:23Z,creo vida esperanza bukele dio ciudadanos buenos salvador demas viene esfuerzo ganas superarse ahora libres pueden reconstruir economia tiempo,sin info,"creo,vida,esperanza,bukele,dio,ciudadanos,buenos,salvador,demas,viene,esfuerzo,ganas,superarse,ahora,libres,pueden,reconstruir,economia,tiempo",positivo,0.852554559707642
@guadaluperoman3644,"Entiendo que ya no existe la pobreza, me lo podeis confirmar por favor. Gracias",0,2026-02-02T12:22:33Z,entiendo existe pobreza podeis confirmar favor gracias,sin info,"entiendo,existe,pobreza,podeis,confirmar,favor,gracias",neutro,0.670423448085785
@diegoramos6357,"Muchos dices que Buekele es un “dictator”. En muchos países hermanos, darían lo que fuera porque tuvieran un dictador como Bukele, yo al ser Mexicano, quisiera que por lo menos se empezara con una reestructuración como la del Salvador, en la ciudades importantes del país. Y que fuera expandiéndose a todos los rincones de México, la paz y la tranquilidad no tienen precio.",1,2026-02-02T12:19:18Z,dices buekele dictator países hermanos darían dictador bukele ser mexicano quisiera menos empezara reestructuración salvador ciudades importantes país expandiéndose rincones méxico paz tranquilidad precio,El Salvador,"dices,buekele,dictator,países,hermanos,darían,dictador,bukele,ser,mexicano,quisiera,menos,empezara,reestructuración,salvador,ciudades,importantes,país,expandiéndose,rincones,méxico,paz,tranquilidad,precio",negativo,0.782730877399445
@Marilu-g4v,A grandes males ...,0,2026-02-02T12:08:40Z,grandes males,sin info,"grandes,males",neutro,0.540654003620148
@AlessandroAlvarez11,El problema del mundo actualmente son los zurdos,0,2026-02-02T12:06:57Z,problema mundo actualmente zurdos,sin info,"problema,mundo,actualmente,zurdos",negativo,0.935638964176178
@marcelachudt4401,"Por supuesto que para la paz se tiene que pagar el precio, pero peor el crimen que tenia oprimido a todos sus habitantes que vivían siempre con miedo.",0,2026-02-02T12:02:15Z,supuesto paz pagar precio peor crimen tenia oprimido habitantes vivían siempre miedo,sin info,"supuesto,paz,pagar,precio,peor,crimen,tenia,oprimido,habitantes,vivían,siempre,miedo",negativo,0.947584331035614
